ticker,var_dolar_lag
CRPG5,0.09227414679403047
MULT3,0.09211090572676715
VIVT4,0.08962857742753996
EGIE3,0.08329877773601957
FIEI3,0.0821053943916149
ALPA4,0.08203671464101946
VLID3,0.0655700442155235
CRFB3,0.05071302579061096
ELPL4,0.04875467305615194
EALT4,0.047617616133157716
LAME4,0.045738154736424515
SYNE3,0.04114557756366921
NATU3,0.03412332738592831
TIET11,0.03188319284278296
ENGI11,0.029986543189918564
SQIA3,0.0263810966939685
ESTR4,0.01909516500121339
IGBR3,0.014052331721436015
ZAMP3,0.007791951762411251
CSAN3,0.00236401662771472
BBSE3,-0.00024384936691377066
CESP6,-0.0013098046164884327
PGMN3,-0.0075995486882973725
EPAR4,-0.012049981202944524
RNEW11,-0.012493405399341552
AMER3,-0.013897354271576833
LCAM3,-0.014051397471988969
PTNT4,-0.01814909915467332
OFSA3,-0.023787741227036967
BEES3,-0.026617208818730118
HGTX3,-0.03243519507484866
CIEL3,-0.03846262055891811
CSUD3,-0.04297063819163029
INEP4,-0.044001959550799975
MOTV3,-0.048244963865359626
CPLE6,-0.04894309141292163
ROMI3,-0.06887850509234458
AUTM3,-0.07050039393536807
UNIP6,-0.0736107118054215
BICB4,-0.07559246309757425
AMIL3,-0.07641275569760021
ALSC3,-0.07718293604247074
RAIZ4,-0.08837736240157947
NORD3,-0.09122272409163179
PINE4,-0.09292826928281363
SBSP3,-0.09462989432831669
TTEN3,-0.09879200527491507
SCAR3,-0.10630186967204695
GGBR4,-0.1142117757264927
BMIN4,-0.11494792782704036
SHUL4,-0.11758399302560771
MTIG4,-0.1194981042255834
BRAP4,-0.12249252717868195
HBRE3,-0.12703600854867247
FHER3,-0.13281467925928334
MDIA3,-0.13546348629540256
MNPR3,-0.14032445324817508
PCAR4,-0.14373230170635123
PARD3,-0.15323681234831077
ASAI3,-0.1547040454559721
TELB4,-0.16136699546731628
TASA4,-0.17427276439477055
SLED4,-0.17523092017746872
ENEV3,-0.17601260814058362
EUCA4,-0.1795326534849684
CSMG3,-0.18150949921520662
BMGB4,-0.18185023497353078
IGTA3,-0.18273396702937653
CXSE3,-0.18492204144170984
RPMG3,-0.18754923738383214
ITSA4,-0.1901381650453931
UCAS3,-0.19554663115763204
HYPE3,-0.19663634793038876
RDOR3,-0.20471311428163244
PFRM3,-0.20922822449914324
BISA3,-0.2144291522236511
BGIP4,-0.21527215010516135
ITUB4,-0.21965360387934246
GSHP3,-0.2264820134966007
CTSA4,-0.2292433328804833
ALOS3,-0.22980943152273173
KEPL3,-0.23121332438232609
CSNA3,-0.23831815632203834
HOOT4,-0.24170421236575856
FRAS3,-0.2424171293077057
RDNI3,-0.24532710267665042
CTAX3,-0.24797274832883803
LREN3,-0.2491601583985592
QUAL3,-0.24976463378130234
NUTR3,-0.25328722343614646
MELK3,-0.25759497453667307
HBSA3,-0.25789254563355224
ECOR3,-0.25864412886075616
VULC3,-0.2590849300415267
PRNR3,-0.26652415373392707
POMO4,-0.2669886632663606
TPIS3,-0.2693282361976404
BOBR4,-0.27327289107730285
SAPR11,-0.28563020507301035
AEDU3,-0.2934719110175608
OMGE3,-0.29449965343587137
SNSY5,-0.30341147551162007
B3SA3,-0.30366540255650526
BRML3,-0.3070941603466948
VBBR3,-0.3140157637040205
MRVE3,-0.31588097365162293
SANB11,-0.31616036770614964
CAMB3,-0.3166024220664455
