ticker,delta_ipca,delta_selic,ibc_var,var_dolar
KLBN11,-0.00059319592810376,-0.006899545204369402,0.6392034300569713,0.3718315631193405
KRSA3,-0.02616051681154031,-0.08106381253187878,4.340527935613658,-1.9042707980757905
LAME4,-0.0258736208131483,-0.012319786374228564,-1.069663314352216,-1.0894843411766215
LAND3,0.08641836435452108,0.03878520272732913,1.2754624574688596,0.41484532997221396
LAVV3,-0.039393360663876706,-0.019859055881010605,-2.2470869893337806,-1.5896287882881373
LCAM3,-0.03260734001326788,-0.044272964671066534,1.1061777506892416,-1.1466627740923663
LEVE3,-0.0414574899866097,-0.011640473875656742,0.18707801439313188,-0.35415677587096844
LIGT3,-0.07962410176510454,0.011337830681432438,0.13336223859911844,-1.8278811504970591
LINX3,-0.0034787331207707037,-0.023901143974904653,1.257757730143796,-0.7611730458644036
LIPR3,0.03058379726254801,-0.07797135861622592,-0.1028331651950882,-0.4737700485441174
LIXC4,-0.10979341238497631,-0.0552680497283759,2.6473291345893237,0.03143133832002554
LJQQ3,-0.1266043077878508,-0.029226894985299685,2.280400100869838,-3.933897384667839
LOGG3,-0.06100591414231789,-0.06485441289787602,-1.3196898482081336,-2.7355882675775094
LOGN3,-0.025761534329850417,0.014041930368682037,-0.2286676969985154,-1.7908267880705013
LPSB3,-0.050678368357615536,-0.0402502258431266,0.37964909376750255,-2.2218557018174097
LREN3,-0.050220251239440114,-0.0016855444828271383,-0.5747725674672307,-1.3563050234733849
LUPA3,-0.07941996287857292,-0.025776402940208994,-1.027066688582512,-2.797576133320162
LUXM4,-0.03854274794924961,-0.041248672287738194,1.940819377016898,0.9697417229399797
LWSA3,-0.05676916980049457,-0.14120054985952074,-0.9953013535914478,-2.170550589351521
MAGG3,-0.07792887777843423,-0.11714651730506631,-1.3034145091262244,0.31308346994725533
MATD3,-0.04555525539354133,0.008247802138915928,-0.21520701497783962,-2.3471040923681854
MBRF3,-0.07421646173576484,-0.05533578227938592,-1.340435348100819,-0.7257488934354384
MDIA3,0.0008843146970470084,0.010728237023175831,-0.5527012587467259,-1.1583681639403887
MDNE3,-0.10556214292117669,-0.04902971401302632,0.8482418802940092,-3.2415623892691396
MEAL3,-0.050138271245417546,-0.0412963286046358,-0.1584615922256234,-2.60123158102704
MELK3,-0.04681988272087695,0.01985553400650404,0.9702987768611697,-1.5342743350652475
MGEL4,-0.03846680914918213,-0.005982885981580557,-1.5304723878876878,-2.1289370393502525
MGLU3,-0.08137395562885369,-0.12464158576955946,-2.013601696622985,-2.9422818463571687
MILS3,-0.025124757959676104,0.004055062200905683,0.7701136279382279,-1.6857624125741806
MLAS3,-0.09827907293273566,-0.02263892809002433,-0.6903164376177042,-3.616732532562734
MMXM3,0.011358938364495547,-0.051306245318762725,-2.586482306487725,-1.9597091629292556
