variavel,coef,pvalor,ticker,r2
delta_selic_lag,0.053215822647005,0.14154461063879298,AURE3,0.23975482142303617
ibc_var_lag,-0.8325445367889646,0.5900993536946935,AURE3,0.23975482142303617
var_dolar_lag,0.3919332708474908,0.5945766868109088,AURE3,0.23975482142303617
const,0.012295927710475075,0.43007061127274626,AUTM3,0.2950890800717594
delta_ipca_lag,0.048512130702692176,0.4859397778280824,AUTM3,0.2950890800717594
delta_selic_lag,-0.06823072665968892,0.21548726904474524,AUTM3,0.2950890800717594
ibc_var_lag,-1.771821103617438,0.505642152350112,AUTM3,0.2950890800717594
var_dolar_lag,-1.009670793396711,0.041463137174655634,AUTM3,0.2950890800717594
const,-0.02951196701502496,0.5823879812843361,AVLL3,0.3851601348316315
delta_ipca_lag,-0.29886302224722094,0.03390345174499592,AVLL3,0.3851601348316315
delta_selic_lag,-0.29386921621706275,0.01679050111310228,AVLL3,0.3851601348316315
ibc_var_lag,-9.19779409334911,0.20572129269131886,AVLL3,0.3851601348316315
var_dolar_lag,-3.654910247729837,0.10291911125736594,AVLL3,0.3851601348316315
const,0.018227796141360747,0.11570497046187407,AXIA3,0.25041941385140754
delta_ipca_lag,-0.07382737635229442,0.0367847857960269,AXIA3,0.25041941385140754
delta_selic_lag,0.038624054889924965,0.2316689974363381,AXIA3,0.25041941385140754
ibc_var_lag,-1.104406486548343,0.1855019404665723,AXIA3,0.25041941385140754
var_dolar_lag,-1.7220656305914495,8.716164894490007e-07,AXIA3,0.25041941385140754
const,-0.01507127597164672,0.5506327653217543,AZEV4,0.28821747926502117
delta_ipca_lag,0.08980819489708132,0.20993461302944796,AZEV4,0.28821747926502117
delta_selic_lag,-0.1353631702966534,0.03865531929233568,AZEV4,0.28821747926502117
ibc_var_lag,-3.1075483615254633,0.04594819996467179,AZEV4,0.28821747926502117
var_dolar_lag,-3.1201985660511333,0.0001244282445797456,AZEV4,0.28821747926502117
const,0.005958328640902975,0.8380476862929735,AZUL4,0.31944278676307225
delta_ipca_lag,-0.0676018600086163,0.3825859950238284,AZUL4,0.31944278676307225
delta_selic_lag,-0.13995332599252788,0.04955753856561809,AZUL4,0.31944278676307225
ibc_var_lag,-2.01718807177619,0.21443143885658614,AZUL4,0.31944278676307225
var_dolar_lag,-3.6523419705831017,0.00014941149886403568,AZUL4,0.31944278676307225
const,0.0036757248838985724,0.713436647309465,AZZA3,0.23175444151927005
delta_ipca_lag,-0.04848319415004748,0.10510357865768076,AZZA3,0.23175444151927005
delta_selic_lag,-0.05068663988523302,0.06843899276896007,AZZA3,0.23175444151927005
ibc_var_lag,-1.1103447661996724,0.10908366456125197,AZZA3,0.23175444151927005
var_dolar_lag,-1.3728215526513654,2.375329004871139e-06,AZZA3,0.23175444151927005
const,0.009611574805269613,0.49429512822510846,B3SA3,0.2665106038847347
delta_ipca_lag,-0.07414473349344611,0.03251742686532654,B3SA3,0.2665106038847347
delta_selic_lag,0.017988375562663774,0.6234365705875914,B3SA3,0.2665106038847347
ibc_var_lag,-0.6408291452811052,0.3824400455907496,B3SA3,0.2665106038847347
var_dolar_lag,-1.3131759854907292,0.004763511352138923,B3SA3,0.2665106038847347
const,-0.0074285075184142915,0.7146483113137005,BALM4,0.331729196942835
delta_ipca_lag,-0.03423774068802292,0.5659039164268551,BALM4,0.331729196942835
