ticker,delta_selic_lag,delta_ipca_lag,var_dolar_lag,ibc_var_lag,cluster
GOAU4,-0.5630035453486698,0.5098431979983687,-0.38836870604880386,0.10612527290172982,0
GOLL4,-0.8857783748535825,0.7101614217079996,-1.800932172242094,-0.043201650969409616,5
GRND3,-0.007107436961035571,0.1596363339160139,0.15785033802455542,0.2944739705957672,0
GSHP3,-0.0563042002075434,0.5256239256430938,-0.2264820134966007,0.7241061030219581,0
HAGA4,0.22515643483742798,0.2007537040457269,0.18094374300780125,-0.1501951227342412,0
HAPV3,-0.6381759248856682,-0.8600632845910363,1.759259901984124,-0.6238407560982282,3
HBOR3,0.547469165717737,0.733331450238554,-0.8096385492125481,0.42038105551075106,0
HBRE3,-0.18084709626954,0.6552577447681308,-0.12703600854867247,1.5351479631905527,0
HBSA3,-0.02293964496714814,-0.7929629486795835,-0.25789254563355224,1.0956708892250353,2
HBTS5,-0.3665510629328357,1.1917003699579607,2.478645447003589,-1.5145073786075898,3
HETA4,0.8466946053279311,1.4859281402197866,-0.36125609039370915,0.610470973109732,0
HGTX3,0.9987852476625468,0.19155058902576774,-0.03243519507484866,0.37379874069170016,1
HOOT4,-0.41239673011503764,-0.7821465261995202,-0.24170421236575856,-0.12499643887004534,2
HYPE3,0.6767803648591306,-0.18153391080208944,-0.19663634793038876,0.22382331915480752,1
IDVL4,-0.9318597672515175,-2.6411991266930914,-0.9133370569752275,-1.326214728283145,2
IFCM3,-1.416326635645512,-1.7565369469324823,-1.622068482119137,2.244241750778389,2
IGBR3,2.1911547078257443,1.442549513530475,0.014052331721436015,0.2524249467823452,1
IGTA3,0.12548244252503646,0.4747699441083949,-0.18273396702937653,-0.2996085009048292,0
IGTI11,0.6348215297738441,0.5910608316246383,0.15811193738270654,0.4197625330839776,0
IMBI4,1.3084264487391404,1.507008020081498,-0.7180833762532915,-1.5444277741092245,1
IMCH3,-1.626060883245628,0.9202577942275058,-1.1017972923609005,-0.6774387451340966,5
INEP4,-0.9623565026835268,-1.3217747680813274,-0.044001959550799975,0.8128754279131274,2
INTB3,0.861658074666104,-0.8040518154030499,0.36642093029498296,-0.3378138753509953,1
IRBR3,-1.1950999257613832,0.909782109497372,-1.2231826263269714,0.43632076637808287,5
