ticker,ibc_var_lag
HBTS5,-1.5145073786075898
IMBI4,-1.5444277741092245
SPRI3,-1.5886474728190993
RECV3,-1.6170508764623748
SULT4,-1.6792146872594838
NORD3,-1.680418484288126
MTIG4,-1.6904346717867091
ESTR4,-1.6921177347931282
EBTP4,-1.6993657798020108
AEDU3,-1.7631263220822317
BRAV3,-1.7914197029568204
FRIO3,-1.9462308287649783
BPHA3,-2.011053573949304
PMET6,-2.015708723201576
CCXC3,-2.05973225759423
MLAS3,-2.173704967884452
WDCN3,-2.1973241735644264
VVEO3,-2.227536989820339
OGXP3,-2.267616603573487
RHDS3,-2.269117828757671
ESPA3,-2.31437879454395
ELEK4,-2.335709836507181
ARML3,-2.4250231992140843
AVLL3,-2.6281355262900155
TOKY3,-3.213531755703113
SEQL3,-3.6063166462597223
