ano_mes,segmento,ret_segmento,n_empresas,data
2024-01,Gás,-0.03186120471633558,1,2024-01-31
2024-01,Holdings Diversificadas,-0.05195599663323852,4,2024-01-31
2024-01,Hotelaria,-0.01745244995122608,1,2024-01-31
2024-01,Incorporações,-0.1070312620831552,25,2024-01-31
2024-01,Intermediação Imobiliária,-0.060618272135445794,2,2024-01-31
2024-01,Linhas Aéreas de Passageiros,-0.6657838922336581,2,2024-01-31
2024-01,Madeira,-0.011226794187787603,2,2024-01-31
2024-01,Materiais Diversos,0.13646442389452518,1,2024-01-31
2024-01,Material Aeronáutico e de Defesa,0.017266898650325047,1,2024-01-31
2024-01,Material Rodoviário,-0.009314691350802904,7,2024-01-31
2024-01,Material de Transporte,-0.12810255389382652,1,2024-01-31
2024-01,Medicamentos e Outros Produtos,-0.15167781167039232,10,2024-01-31
2024-01,Minerais Metálicos,-0.15485453033344854,4,2024-01-31
2024-01,"Motores , Compressores e Outros",-0.10593291241987912,2,2024-01-31
2024-01,Máq. e Equip. Construção e Agrícolas,0.0387622594117083,1,2024-01-31
2024-01,Máq. e Equip. Industriais,-0.008335559619113793,7,2024-01-31
2024-01,Móveis,2.2477564618187767e-05,3,2024-01-31
2024-01,Outros,0.17561748702144087,2,2024-01-31
2024-01,Papel e Celulose,-0.058789120453315524,2,2024-01-31
2024-01,Petroquímicos,-0.09307011482966376,2,2024-01-31
2024-01,Produtos Diversos,-0.08515930787281456,4,2024-01-31
2024-01,Produtos de Cuidado Pessoal,-0.0926227240524098,2,2024-01-31
2024-01,Produtos de Limpeza,0.09798040836020372,1,2024-01-31
2024-01,Produtos para Construção,-0.1527283595081682,2,2024-01-31
2024-01,Produção de Eventos e Shows,-0.028849264078650627,1,2024-01-31
2024-01,Programas de Fidelização,-0.08310646792754817,1,2024-01-31
2024-01,Programas e Serviços,-0.09392507891009641,10,2024-01-31
2024-01,Químicos Diversos,-0.06470433897807992,2,2024-01-31
2024-01,Resseguradoras,-0.08328346869656578,1,2024-01-31
2024-01,Restaurante e Similares,-0.12641019208254856,2,2024-01-31
2024-01,Seguradoras,0.017520787897565282,4,2024-01-31
2024-01,"Serv.Méd.Hospit.,Análises e Diagnósticos",-0.16594999812010752,10,2024-01-31
2024-01,Serviços Diversos,-0.06513879514609397,8,2024-01-31
2024-01,Serviços Educacionais,-0.14806889926856606,6,2024-01-31
2024-01,Serviços Financeiros Diversos,-0.061360484481618405,4,2024-01-31
2024-01,Serviços de Apoio e Armazenagem,0.022712601543039224,2,2024-01-31
2024-01,Siderurgia,-0.08885238671563873,5,2024-01-31
2024-01,Soc. Crédito e Financiamento,0.18397347045119194,2,2024-01-31
2024-01,"Tecidos, Vestuário e Calçados",-0.10843916532147209,8,2024-01-31
2024-01,Telecomunicações,-0.10022321811997104,6,2024-01-31
2024-01,Transporte Ferroviário,0.0047844801010823446,1,2024-01-31
2024-01,Transporte Hidroviário,-0.029180225233034356,3,2024-01-31
2024-01,Transporte Rodoviário,0.027251850927759058,3,2024-01-31
2024-01,Utensílios Domésticos,-0.015873349156289907,1,2024-01-31
2024-01,Vestuário,-0.12229406419678002,1,2024-01-31
2024-01,Viagens e Turismo,-0.1846098873119668,1,2024-01-31
2024-01,Água e Saneamento,-0.038881427832032,5,2024-01-31
2024-02,Acessórios,-0.057482309349715544,2,2024-02-29
2024-02,Agricultura,-0.07709281713536899,7,2024-02-29
2024-02,Alimentos,0.11597258323039979,3,2024-02-29
2024-02,Alimentos Diversos,0.06617472747509456,3,2024-02-29
2024-02,Aluguel de carros,-0.012608917847343045,3,2024-02-29
2024-02,Armas e Munições,-0.016193632680918224,1,2024-02-29
2024-02,Artefatos de Cobre,-0.08746095638915308,1,2024-02-29
2024-02,Artefatos de Ferro e Aço,-0.00700909942542156,4,2024-02-29
2024-02,Atividades Esportivas,0.008619720444981827,1,2024-02-29
2024-02,Automóveis e Motocicletas,0.05649496883938965,3,2024-02-29
2024-02,Açucar e Alcool,0.01595886311104433,2,2024-02-29
2024-02,Bancos,0.04769956612046394,20,2024-02-29
2024-02,Bicicletas,0.004175001288329483,1,2024-02-29
2024-02,Brinquedos e Jogos,-0.5849335959197127,1,2024-02-29
2024-02,Calçados,0.04064511916373753,4,2024-02-29
2024-02,Carnes e Derivados,-0.012878376460394627,6,2024-02-29
2024-02,Cervejas e Refrigerantes,-0.038966890978201274,1,2024-02-29
2024-02,Computadores e Equipamentos,0.08410421067764899,3,2024-02-29
2024-02,Construção Pesada,-0.013277656337282145,1,2024-02-29
2024-02,Corretoras de Seguros e Resseguros,0.058105770660974665,2,2024-02-29
2024-02,Distribuição de Combustíveis,0.08511566136939885,1,2024-02-29
2024-02,Eletrodomésticos,0.06301057489278583,4,2024-02-29
2024-02,Embalagens,-0.06796839322751991,1,2024-02-29
2024-02,Energia Elétrica,0.006638924886351264,30,2024-02-29
2024-02,Engenharia Consultiva,-0.06404349055607694,1,2024-02-29
2024-02,Equipamentos,-0.0048769033024327335,1,2024-02-29
2024-02,Equipamentos e Serviços,-0.060847987575691764,3,2024-02-29
2024-02,Exploração de Imóveis,0.03863766714578156,11,2024-02-29
2024-02,Exploração de Rodovias,0.01122404720659557,3,2024-02-29
2024-02,"Exploração, Refino e Distribuição",0.0130042941812035,9,2024-02-29
2024-02,Fertilizantes e Defensivos,-0.06440096977350285,3,2024-02-29
2024-02,Fios e Tecidos,-0.03651377330333219,9,2024-02-29
2024-02,Gás,-0.1519566708148563,2,2024-02-29
2024-02,Holdings Diversificadas,0.015354211030695952,4,2024-02-29
2024-02,Hotelaria,-0.003527340517968325,1,2024-02-29
2024-02,Incorporações,-0.015605568639374725,24,2024-02-29
2024-02,Intermediação Imobiliária,-0.10852819075641218,2,2024-02-29
2024-02,Linhas Aéreas de Passageiros,-0.10549433647743278,2,2024-02-29
2024-02,Madeira,0.062080535596076625,2,2024-02-29
2024-02,Materiais Diversos,0.16354346143325782,1,2024-02-29
2024-02,Material Aeronáutico e de Defesa,0.0699324526020173,1,2024-02-29
2024-02,Material Rodoviário,-0.054166195148951886,7,2024-02-29
2024-02,Material de Transporte,-0.06993192930615466,1,2024-02-29
2024-02,Medicamentos e Outros Produtos,0.06221532107772528,10,2024-02-29
2024-02,Minerais Metálicos,-0.05057144801792696,4,2024-02-29
2024-02,"Motores , Compressores e Outros",0.10564861425094019,2,2024-02-29
2024-02,Máq. e Equip. Construção e Agrícolas,-0.036296277592285264,1,2024-02-29
2024-02,Máq. e Equip. Industriais,0.0007805201148733002,7,2024-02-29
2024-02,Móveis,0.025367359178590194,3,2024-02-29
2024-02,Outros,-0.3050142336070255,2,2024-02-29
2024-02,Papel e Celulose,0.02748560105930009,3,2024-02-29
2024-02,Petroquímicos,0.13503624163641614,2,2024-02-29
2024-02,Produtos Diversos,-0.07101584682309786,4,2024-02-29
2024-02,Produtos de Cuidado Pessoal,0.01883562915937518,2,2024-02-29
2024-02,Produtos de Limpeza,0.06453852113757108,1,2024-02-29
2024-02,Produtos para Construção,-0.0803124979660923,2,2024-02-29
2024-02,Produção de Eventos e Shows,-0.014853165537653812,2,2024-02-29
2024-02,Programas de Fidelização,-0.07421378666098932,1,2024-02-29
2024-02,Programas e Serviços,0.05217537628535975,10,2024-02-29
2024-02,Químicos Diversos,-0.03913423005319805,2,2024-02-29
2024-02,Resseguradoras,-0.048765630613659905,1,2024-02-29
2024-02,Restaurante e Similares,0.00899279351433152,2,2024-02-29
2024-02,Seguradoras,0.036585470121378916,4,2024-02-29
2024-02,"Serv.Méd.Hospit.,Análises e Diagnósticos",-0.04030542778728774,10,2024-02-29
2024-02,Serviços Diversos,-0.03340683128804886,8,2024-02-29
2024-02,Serviços Educacionais,0.0020896531223962658,6,2024-02-29
2024-02,Serviços Financeiros Diversos,0.06152413893931874,4,2024-02-29
2024-02,Serviços de Apoio e Armazenagem,0.034521741204625034,2,2024-02-29
2024-02,Siderurgia,0.021200296728361056,5,2024-02-29
2024-02,Soc. Crédito e Financiamento,-0.002724610155900938,3,2024-02-29
2024-02,"Tecidos, Vestuário e Calçados",-0.015826845119654348,8,2024-02-29
2024-02,Telecomunicações,0.14689295068359062,6,2024-02-29
2024-02,Transporte Ferroviário,-0.014856269902474573,1,2024-02-29
2024-02,Transporte Hidroviário,0.012257928718956443,3,2024-02-29
2024-02,Transporte Rodoviário,-0.012478749773042678,3,2024-02-29
2024-02,Utensílios Domésticos,0.04229291219025133,1,2024-02-29
2024-02,Vestuário,0.008986348236455388,1,2024-02-29
2024-02,Viagens e Turismo,0.14080726465357385,1,2024-02-29
2024-02,Água e Saneamento,-0.017913683372041477,5,2024-02-29
2024-03,Acessórios,0.026679205558994612,2,2024-03-31
2024-03,Agricultura,0.03420475683953984,7,2024-03-31
2024-03,Alimentos,0.07869184998882266,3,2024-03-31
2024-03,Alimentos Diversos,-0.06373004567279243,3,2024-03-31
2024-03,Aluguel de carros,-0.005605490632854278,3,2024-03-31
2024-03,Armas e Munições,-0.045736675460592124,1,2024-03-31
2024-03,Artefatos de Cobre,-0.0958499420203297,1,2024-03-31
2024-03,Artefatos de Ferro e Aço,0.09629129305168738,4,2024-03-31
2024-03,Atividades Esportivas,0.06105888498055867,1,2024-03-31
2024-03,Automóveis e Motocicletas,0.09416132232511269,3,2024-03-31
2024-03,Açucar e Alcool,0.06540433457515693,2,2024-03-31
2024-03,Bancos,-0.03066107554375227,20,2024-03-31
2024-03,Bicicletas,0.09778211805775872,1,2024-03-31
2024-03,Brinquedos e Jogos,-0.20829704319721531,1,2024-03-31
2024-03,Calçados,-0.02216010067452817,4,2024-03-31
2024-03,Carnes e Derivados,0.03566303546510341,6,2024-03-31
2024-03,Cervejas e Refrigerantes,-0.00718548559369836,1,2024-03-31
2024-03,Computadores e Equipamentos,0.1064488883137531,3,2024-03-31
2024-03,Construção Pesada,-0.2744667816388571,1,2024-03-31
2024-03,Corretoras de Seguros e Resseguros,0.08068088123271411,2,2024-03-31
2024-03,Distribuição de Combustíveis,-0.033419716485787454,1,2024-03-31
2024-03,Eletrodomésticos,-0.048165215506496994,4,2024-03-31
2024-03,Embalagens,0.013151700072905559,1,2024-03-31
2024-03,Energia Elétrica,-0.02274292849886938,31,2024-03-31
2024-03,Engenharia Consultiva,0.06404349055607694,1,2024-03-31
2024-03,Equipamentos,-0.05515492875070915,1,2024-03-31
2024-03,Equipamentos e Serviços,-0.07412978681604787,3,2024-03-31
2024-03,Exploração de Imóveis,-0.0036660348760980273,11,2024-03-31
2024-03,Exploração de Rodovias,-0.035343221667919845,3,2024-03-31
2024-03,"Exploração, Refino e Distribuição",0.03915977479215013,9,2024-03-31
2024-03,Fertilizantes e Defensivos,-0.0287193078450995,3,2024-03-31
2024-03,Fios e Tecidos,-0.022178628572904327,9,2024-03-31
2024-03,Gás,0.1522536601108344,1,2024-03-31
2024-03,Holdings Diversificadas,0.00040015881134009,4,2024-03-31
2024-03,Hotelaria,-0.017825783952600815,1,2024-03-31
2024-03,Incorporações,0.04638688876352054,25,2024-03-31
2024-03,Intermediação Imobiliária,0.03715576142842325,2,2024-03-31
2024-03,Linhas Aéreas de Passageiros,-0.1688636978717361,2,2024-03-31
2024-03,Madeira,-0.03031685987205668,2,2024-03-31
2024-03,Materiais Diversos,0.23811791443565977,1,2024-03-31
2024-03,Material Aeronáutico e de Defesa,0.31003992176649886,1,2024-03-31
2024-03,Material Rodoviário,0.04359128105965456,7,2024-03-31
2024-03,Material de Transporte,-0.08817756871246774,1,2024-03-31
2024-03,Medicamentos e Outros Produtos,-0.009057286179427282,10,2024-03-31
2024-03,Minerais Metálicos,-0.049430177911764794,4,2024-03-31
2024-03,"Motores , Compressores e Outros",0.0068126815792854956,2,2024-03-31
2024-03,Máq. e Equip. Construção e Agrícolas,0.0461463435927536,1,2024-03-31
2024-03,Máq. e Equip. Industriais,-0.04961411128747639,7,2024-03-31
2024-03,Móveis,-0.03139865961488553,3,2024-03-31
2024-03,Outros,0.0027122569950200903,2,2024-03-31
2024-03,Papel e Celulose,0.07986344397627072,3,2024-03-31
2024-03,Petroquímicos,0.057949289086666855,2,2024-03-31
2024-03,Produtos Diversos,0.10935437249672791,4,2024-03-31
2024-03,Produtos de Cuidado Pessoal,0.03227978485850765,2,2024-03-31
2024-03,Produtos de Limpeza,-0.042559614418795966,1,2024-03-31
2024-03,Produtos para Construção,0.1289567704882143,2,2024-03-31
2024-03,Produção de Eventos e Shows,0.20727880819023414,2,2024-03-31
2024-03,Programas de Fidelização,-0.13459015397276475,1,2024-03-31
2024-03,Programas e Serviços,-0.09288644765895078,10,2024-03-31
2024-03,Químicos Diversos,-0.03263293758335739,2,2024-03-31
2024-03,Resseguradoras,-0.03860266616203756,1,2024-03-31
2024-03,Restaurante e Similares,-0.23356463472010253,2,2024-03-31
2024-03,Seguradoras,0.06625805375640836,4,2024-03-31
2024-03,"Serv.Méd.Hospit.,Análises e Diagnósticos",-0.06649404320532193,10,2024-03-31
2024-03,Serviços Diversos,-0.027931834244010995,8,2024-03-31
2024-03,Serviços Educacionais,0.040577930476353684,6,2024-03-31
2024-03,Serviços Financeiros Diversos,0.09481431972750404,4,2024-03-31
2024-03,Serviços de Apoio e Armazenagem,0.14101900739019024,2,2024-03-31
2024-03,Siderurgia,-0.04352124063656935,5,2024-03-31
2024-03,Soc. Crédito e Financiamento,-0.09455149996473929,3,2024-03-31
2024-03,"Tecidos, Vestuário e Calçados",0.09210965296850786,8,2024-03-31
2024-03,Telecomunicações,-0.035031341573445264,6,2024-03-31
2024-03,Transporte Ferroviário,-0.020457817179294846,1,2024-03-31
2024-03,Transporte Hidroviário,0.043912004922219694,3,2024-03-31
2024-03,Transporte Rodoviário,0.0031410130452481275,3,2024-03-31
2024-03,Utensílios Domésticos,-0.03432474254107465,1,2024-03-31
2024-03,Vestuário,-0.09253133089053067,1,2024-03-31
2024-03,Viagens e Turismo,-0.14424960884454685,1,2024-03-31
2024-03,Água e Saneamento,0.06834320805342914,5,2024-03-31
2024-04,Acessórios,-0.05434640418386805,2,2024-04-30
2024-04,Agricultura,-0.03717696377554257,7,2024-04-30
2024-04,Alimentos,-0.1579935255011505,3,2024-04-30
2024-04,Alimentos Diversos,-0.06505633796385224,3,2024-04-30
2024-04,Aluguel de carros,-0.14974550728214284,3,2024-04-30
2024-04,Armas e Munições,-0.09338089753549506,1,2024-04-30
2024-04,Artefatos de Cobre,-0.17758896119363976,1,2024-04-30
2024-04,Artefatos de Ferro e Aço,-0.007321165316274515,3,2024-04-30
2024-04,Atividades Esportivas,-0.07215698713215968,1,2024-04-30
2024-04,Automóveis e Motocicletas,-0.20103557157597143,3,2024-04-30
2024-04,Açucar e Alcool,-0.0971605223693145,2,2024-04-30
2024-04,Bancos,-0.03138779666057372,19,2024-04-30
2024-04,Bicicletas,0.07640435920946675,1,2024-04-30
2024-04,Brinquedos e Jogos,0.08569472110488296,1,2024-04-30
2024-04,Calçados,-0.07447500260240819,4,2024-04-30
2024-04,Carnes e Derivados,-0.029234498349335374,6,2024-04-30
2024-04,Cervejas e Refrigerantes,-0.027590697928216112,1,2024-04-30
2024-04,Computadores e Equipamentos,-0.09151351936412518,3,2024-04-30
2024-04,Construção Pesada,0.059677655524468215,1,2024-04-30
2024-04,Corretoras de Seguros e Resseguros,-0.008584045777572769,2,2024-04-30
2024-04,Distribuição de Combustíveis,-0.0385116393057805,1,2024-04-30
2024-04,Eletrodomésticos,-0.10383532032034842,4,2024-04-30
2024-04,Embalagens,0.020565180147123385,1,2024-04-30
2024-04,Energia Elétrica,-0.025003001708722813,31,2024-04-30
2024-04,Engenharia Consultiva,0.10536105700585319,1,2024-04-30
2024-04,Equipamentos,0.07831503351211166,1,2024-04-30
2024-04,Equipamentos e Serviços,-0.09824435820021514,3,2024-04-30
2024-04,Exploração de Imóveis,-0.02997862483645258,11,2024-04-30
2024-04,Exploração de Rodovias,-0.08107047250698544,3,2024-04-30
2024-04,"Exploração, Refino e Distribuição",-0.042287103726907374,9,2024-04-30
2024-04,Fertilizantes e Defensivos,-0.10909254532495834,3,2024-04-30
2024-04,Fios e Tecidos,-0.06768294890396606,8,2024-04-30
2024-04,Gás,-0.04631235812429946,1,2024-04-30
2024-04,Holdings Diversificadas,-0.10170954682093292,4,2024-04-30
2024-04,Hotelaria,0.0035906681307287247,1,2024-04-30
2024-04,Incorporações,-0.1335578274870917,25,2024-04-30
2024-04,Intermediação Imobiliária,-0.02639587705437807,2,2024-04-30
2024-04,Linhas Aéreas de Passageiros,-0.26595816415281937,2,2024-04-30
2024-04,Madeira,-0.09212356910528574,2,2024-04-30
2024-04,Materiais Diversos,-0.04362062247589016,1,2024-04-30
2024-04,Material Aeronáutico e de Defesa,0.0012008634349487401,1,2024-04-30
2024-04,Material Rodoviário,-0.07522983852147733,7,2024-04-30
2024-04,Material de Transporte,0.4056188766631359,1,2024-04-30
2024-04,Medicamentos e Outros Produtos,-0.013124613786580109,10,2024-04-30
2024-04,Minerais Metálicos,0.05755809512443305,4,2024-04-30
2024-04,"Motores , Compressores e Outros",-0.026141998561975965,2,2024-04-30
2024-04,Máq. e Equip. Construção e Agrícolas,-0.053769402080360074,1,2024-04-30
2024-04,Máq. e Equip. Industriais,0.008612623886630708,7,2024-04-30
2024-04,Móveis,-0.029748438096760494,3,2024-04-30
2024-04,Outros,0.18181557165004603,2,2024-04-30
2024-04,Papel e Celulose,-0.09111225456897087,2,2024-04-30
2024-04,Petroquímicos,-0.137203697564789,2,2024-04-30
2024-04,Produtos Diversos,-0.1339892275860869,4,2024-04-30
2024-04,Produtos de Cuidado Pessoal,-0.08289674173053578,2,2024-04-30
2024-04,Produtos de Limpeza,-0.017544309650909473,1,2024-04-30
2024-04,Produtos para Construção,-0.0927902833083809,2,2024-04-30
2024-04,Produção de Eventos e Shows,0.09284024162454485,2,2024-04-30
2024-04,Programas de Fidelização,0.2412831148643697,1,2024-04-30
2024-04,Programas e Serviços,-0.07397657089761844,10,2024-04-30
2024-04,Químicos Diversos,-0.11975216631073016,2,2024-04-30
2024-04,Resseguradoras,0.12870046535485669,1,2024-04-30
2024-04,Restaurante e Similares,0.04640661787477976,2,2024-04-30
2024-04,Seguradoras,-0.0013617486522997286,3,2024-04-30
2024-04,"Serv.Méd.Hospit.,Análises e Diagnósticos",-0.05467823103928386,10,2024-04-30
2024-04,Serviços Diversos,-0.05111041390643363,8,2024-04-30
2024-04,Serviços Educacionais,-0.189413563905985,6,2024-04-30
2024-04,Serviços Financeiros Diversos,0.05354324404866745,4,2024-04-30
2024-04,Serviços de Apoio e Armazenagem,-0.01669285116263164,2,2024-04-30
2024-04,Siderurgia,-0.07876273105453402,5,2024-04-30
2024-04,Soc. Crédito e Financiamento,0.04830398991259022,2,2024-04-30
2024-04,"Tecidos, Vestuário e Calçados",-0.13271271316701877,8,2024-04-30
2024-04,Telecomunicações,-0.03197821631435486,6,2024-04-30
2024-04,Transporte Ferroviário,-0.09908982346182116,1,2024-04-30
2024-04,Transporte Hidroviário,0.009513385576561006,3,2024-04-30
2024-04,Transporte Rodoviário,-0.08531387145591458,3,2024-04-30
2024-04,Utensílios Domésticos,-0.08441734181258309,1,2024-04-30
2024-04,Vestuário,-0.08107995101703169,1,2024-04-30
2024-04,Viagens e Turismo,-0.366576014921444,1,2024-04-30
2024-04,Água e Saneamento,-0.10712327050089585,5,2024-04-30
2024-05,Acessórios,-0.04430548880261953,2,2024-05-31
2024-05,Agricultura,-0.08424011599960135,6,2024-05-31
2024-05,Alimentos,-0.04854591488521639,3,2024-05-31
2024-05,Alimentos Diversos,0.026514376185832116,3,2024-05-31
2024-05,Aluguel de carros,-0.03056036204977845,3,2024-05-31
2024-05,Armas e Munições,-0.07790223044740285,1,2024-05-31
2024-05,Artefatos de Cobre,-0.12001589936225587,1,2024-05-31
2024-05,Artefatos de Ferro e Aço,-0.08826444163177563,4,2024-05-31
2024-05,Atividades Esportivas,-0.07241665118274287,1,2024-05-31
2024-05,Automóveis e Motocicletas,-0.10980065719797934,3,2024-05-31
2024-05,Açucar e Alcool,-0.04773727356561752,2,2024-05-31
2024-05,Bancos,-0.0022050312910727454,19,2024-05-31
2024-05,Bicicletas,-0.0977163672457726,1,2024-05-31
2024-05,Brinquedos e Jogos,-0.03440142671733237,1,2024-05-31
2024-05,Calçados,0.0239606623607877,4,2024-05-31
2024-05,Carnes e Derivados,-0.06333768202354352,6,2024-05-31
2024-05,Cervejas e Refrigerantes,-0.04977375036244336,1,2024-05-31
2024-05,Computadores e Equipamentos,0.061799708457487834,3,2024-05-31
2024-05,Construção Pesada,-0.05086046086711252,1,2024-05-31
2024-05,Corretoras de Seguros e Resseguros,-0.06546380307454569,2,2024-05-31
2024-05,Distribuição de Combustíveis,-0.08537751228306867,1,2024-05-31
2024-05,Eletrodomésticos,-0.03514451330625168,4,2024-05-31
2024-05,Embalagens,-0.05586174689541856,1,2024-05-31
2024-05,Energia Elétrica,-0.017983817956389498,31,2024-05-31
2024-05,Equipamentos,-0.07213762688902703,1,2024-05-31
2024-05,Equipamentos e Serviços,0.0377284709219878,3,2024-05-31
2024-05,Exploração de Imóveis,-0.04428198514523836,11,2024-05-31
2024-05,Exploração de Rodovias,0.015321007028384829,3,2024-05-31
2024-05,"Exploração, Refino e Distribuição",-0.052764757032849295,9,2024-05-31
2024-05,Fertilizantes e Defensivos,-0.04774926364536943,3,2024-05-31
2024-05,Fios e Tecidos,-0.15716277395266445,9,2024-05-31
2024-05,Gás,0.06010329805888759,1,2024-05-31
2024-05,Holdings Diversificadas,0.009550033023067811,4,2024-05-31
2024-05,Hotelaria,-0.007194275634027081,1,2024-05-31
2024-05,Incorporações,-0.06048960204846682,24,2024-05-31
2024-05,Intermediação Imobiliária,-0.034999190399620794,2,2024-05-31
2024-05,Linhas Aéreas de Passageiros,-0.1012050495429029,2,2024-05-31
2024-05,Madeira,-0.056451146919358375,2,2024-05-31
2024-05,Materiais Diversos,-0.03236528450203169,1,2024-05-31
2024-05,Material Aeronáutico e de Defesa,0.08283162913364928,1,2024-05-31
2024-05,Material Rodoviário,-0.032930721385627706,7,2024-05-31
2024-05,Material de Transporte,-0.08798446530609283,1,2024-05-31
2024-05,Medicamentos e Outros Produtos,-0.10445697032046637,10,2024-05-31
2024-05,Minerais Metálicos,0.07919605816466174,4,2024-05-31
2024-05,"Motores , Compressores e Outros",-0.03331351710718744,2,2024-05-31
2024-05,Máq. e Equip. Construção e Agrícolas,-0.04820471380004632,1,2024-05-31
2024-05,Máq. e Equip. Industriais,-0.07511316281960019,7,2024-05-31
2024-05,Móveis,-0.09309285439206276,3,2024-05-31
2024-05,Outros,-0.1254049989591125,2,2024-05-31
2024-05,Papel e Celulose,-0.1000554112416221,2,2024-05-31
2024-05,Petroquímicos,-0.07691659638211945,2,2024-05-31
2024-05,Produtos Diversos,-0.08596244991768592,4,2024-05-31
2024-05,Produtos de Cuidado Pessoal,0.05507499272951777,2,2024-05-31
2024-05,Produtos de Limpeza,-0.04989697114462299,1,2024-05-31
2024-05,Produtos para Construção,-0.24418250173742007,2,2024-05-31
2024-05,Produção de Eventos e Shows,-0.10789823648913632,2,2024-05-31
2024-05,Programas de Fidelização,0.08423344309586778,1,2024-05-31
2024-05,Programas e Serviços,-0.053796594405042544,10,2024-05-31
2024-05,Químicos Diversos,-0.008958531268742798,2,2024-05-31
2024-05,Resseguradoras,-0.29714288095600994,1,2024-05-31
2024-05,Restaurante e Similares,-0.19848961609082066,2,2024-05-31
2024-05,Seguradoras,-0.011911797875281405,3,2024-05-31
2024-05,"Serv.Méd.Hospit.,Análises e Diagnósticos",-0.03688167202022064,10,2024-05-31
2024-05,Serviços Diversos,-0.021176464054920685,8,2024-05-31
2024-05,Serviços Educacionais,-0.10357901236751166,6,2024-05-31
2024-05,Serviços Financeiros Diversos,-0.007325148339511867,4,2024-05-31
2024-05,Serviços de Apoio e Armazenagem,-0.11652978586979512,2,2024-05-31
2024-05,Siderurgia,-0.003687648129603627,5,2024-05-31
2024-05,Soc. Crédito e Financiamento,0.04935282324711321,1,2024-05-31
2024-05,"Tecidos, Vestuário e Calçados",-0.013946882757915502,8,2024-05-31
2024-05,Telecomunicações,-0.04529756918581248,6,2024-05-31
2024-05,Transporte Ferroviário,-0.01802238164591019,1,2024-05-31
2024-05,Transporte Hidroviário,-0.07275810946145844,3,2024-05-31
2024-05,Transporte Rodoviário,-0.09098935549868337,3,2024-05-31
2024-05,Utensílios Domésticos,-0.06419315763905975,1,2024-05-31
2024-05,Vestuário,-0.009399624158729303,1,2024-05-31
2024-05,Viagens e Turismo,-0.040614719154190126,1,2024-05-31
2024-05,Água e Saneamento,-0.032973917890522134,5,2024-05-31
2024-06,Acessórios,0.02490031181503538,2,2024-06-30
2024-06,Agricultura,-0.05287857915150614,6,2024-06-30
2024-06,Alimentos,-0.12246155396817741,3,2024-06-30
2024-06,Alimentos Diversos,-0.07109514251082993,3,2024-06-30
2024-06,Aluguel de carros,-0.04880405928611239,3,2024-06-30
2024-06,Armas e Munições,0.036401461879247865,1,2024-06-30
2024-06,Artefatos de Cobre,-0.05314866259792661,1,2024-06-30
2024-06,Artefatos de Ferro e Aço,-0.020308952353718213,4,2024-06-30
2024-06,Atividades Esportivas,-0.03743273273699277,1,2024-06-30
2024-06,Automóveis e Motocicletas,0.022313030458701217,3,2024-06-30
2024-06,Açucar e Alcool,0.10167853393698112,2,2024-06-30
2024-06,Bancos,-0.007753882780547321,19,2024-06-30
2024-06,Bicicletas,-0.037494005270207076,1,2024-06-30
2024-06,Brinquedos e Jogos,-0.083381608939051,1,2024-06-30
2024-06,Calçados,-0.03655398047028563,4,2024-06-30
2024-06,Carnes e Derivados,0.07608257208674825,6,2024-06-30
2024-06,Cervejas e Refrigerantes,-0.013067415750037448,1,2024-06-30
2024-06,Computadores e Equipamentos,-0.07703277059387119,3,2024-06-30
2024-06,Construção Pesada,0.26564958698150143,1,2024-06-30
2024-06,Corretoras de Seguros e Resseguros,-0.016627960995304836,2,2024-06-30
2024-06,Distribuição de Combustíveis,-0.03017105716525048,1,2024-06-30
2024-06,Eletrodomésticos,-0.05933937183921195,4,2024-06-30
2024-06,Embalagens,-0.0011702135988849172,1,2024-06-30
2024-06,Energia Elétrica,-0.002661602452558331,31,2024-06-30
2024-06,Equipamentos,0.07689066589381,1,2024-06-30
2024-06,Equipamentos e Serviços,0.006658889847123724,3,2024-06-30
2024-06,Exploração de Imóveis,-0.021182944161923567,11,2024-06-30
2024-06,Exploração de Rodovias,-0.07011145641002765,3,2024-06-30
2024-06,"Exploração, Refino e Distribuição",-0.01989007478817458,9,2024-06-30
2024-06,Fertilizantes e Defensivos,-0.02653280658509331,3,2024-06-30
2024-06,Fios e Tecidos,-0.1671883592708404,9,2024-06-30
2024-06,Gás,-0.04342929732641121,1,2024-06-30
2024-06,Holdings Diversificadas,-0.05734901966537498,3,2024-06-30
2024-06,Hotelaria,-0.09856456705555472,1,2024-06-30
2024-06,Incorporações,-0.07218865312170827,25,2024-06-30
2024-06,Intermediação Imobiliária,-0.05497962367470727,2,2024-06-30
2024-06,Linhas Aéreas de Passageiros,-0.16479563882713053,2,2024-06-30
2024-06,Madeira,-0.0004504745873626925,2,2024-06-30
2024-06,Materiais Diversos,0.017930390718429168,1,2024-06-30
2024-06,Material Aeronáutico e de Defesa,-0.0022091329992361963,1,2024-06-30
2024-06,Material Rodoviário,-0.039002572867645045,7,2024-06-30
2024-06,Material de Transporte,0.020265731626842864,1,2024-06-30
2024-06,Medicamentos e Outros Produtos,-0.032959683227586946,10,2024-06-30
2024-06,Minerais Metálicos,-0.0063867736812529,4,2024-06-30
2024-06,"Motores , Compressores e Outros",0.059494287618951924,2,2024-06-30
2024-06,Máq. e Equip. Construção e Agrícolas,-0.0244209883091826,1,2024-06-30
